449882,Vernal,Uintah,Vernal,UT,84079,West,182-86-1971,385-482-7399
450738,Brinkley,Brinkley,Brinkley,KY,41805,South,726-18-5841,270-832-9791
806622,Taloga,Dewey,Taloga,OK,73667,South,271-17-3218,405-901-2442
385833,Pottstown,Montgomery,Pottstown,PA,19464,Northeast,695-16-7481,215-434-2965
763163,Casanova,Casanova,Casanova,VA,22017,South,216-89-1712,236-867-0704
897397,Basalt,Bingham,Basalt,ID,83218,West,393-33-7543,208-471-5013
862696,Elizabeth,Allegheny,Elizabeth,PA,15037,Northeast,128-98-4835,215-915-6037
696128,Houston,Harris,Houston,TX,77226,South,636-31-8728,210-454-7993
396732,Versailles,Woodford,Versailles,KY,40383,South,395-33-3147,270-242-4951
525550,Ettrick,Trempealeau,Ettrick,WI,54627,Midwest,188-86-2303,262-374-9116
391646,Whitleyville,Jackson,Whitleyville,TN,38588,South,329-11-4282,423-749-1611
869042,Memphis,Shelby,Memphis,TN,38159,South,294-15-3251,423-758-5752
265358,Hollytree,Jackson,Hollytree,AL,35751,South,248-99-9366,205-598-2838
868673,Washington,Hempstead,Washington,AR,71862,South,449-99-7937,479-213-0424
626383,Paterson,Passaic,Paterson,NJ,7510,Northeast,078-02-1915,201-657-3108
150291,Cardin,Ottawa,Cardin,OK,74335,South,690-22-4256,405-282-5811
909677,Washington,District of Columbia,Washington,DC,20242,South,708-18-9242,202-552-9556
138191,Coyanosa,Pecos,Coyanosa,TX,79730,South,426-99-4295,210-587-9753
321519,Waterflow,San Juan,Waterflow,NM,87421,West,331-11-6370,505-318-6974
776039,Rosalia,Whitman,Rosalia,WA,99170,West,671-48-9483,206-485-0242
121192,Reidsville,Rockingham,Reidsville,NC,27320,South,311-35-2429,252-945-2806
348481,West Des Moines,Polk,West Des Moines,IA,50265,Midwest,608-87-8255,319-416-0427
156143,Antimony,Garfield,Antimony,UT,84712,West,042-15-9567,385-734-2154
986792,Memphis,Shelby,Memphis,TN,38173,South,632-31-6203,423-352-3613
567275,Bruington,King and Queen,Bruington,VA,23023,South,506-57-4360,236-343-2779
441872,Nowata,Nowata,Nowata,OK,74048,South,389-33-8731,405-948-8262
247716,Raleigh,Wake,Raleigh,NC,27601,South,691-18-1708,252-336-0094
707951,Dallas Center,Dallas,Dallas Center,IA,50063,Midwest,308-37-6217,319-492-2995
749500,Lemoore,Kings,Lemoore,CA,93246,West,357-08-1252,209-536-2171
302532,Mountain Pine,Garland,Mountain Pine,AR,71956,South,396-33-1664,479-656-1584
554841,Elgin,Wabasha,Elgin,MN,55932,Midwest,236-55-6272,218-575-4738
341481,Detour,Detour,Detour,MD,21725,South,252-99-0858,240-241-7959
406419,Waterloo,Black Hawk,Waterloo,IA,50702,Midwest,308-37-5101,319-541-6178
548138,Henderson,Clark,Henderson,NV,89015,West,167-86-5026,702-236-1209
613380,Altoona,Eau Claire,Altoona,WI,54720,Midwest,689-24-5023,262-831-2532
668685,Bay Port,Huron,Bay Port,MI,48720,Midwest,338-11-5990,231-359-0576
805231,Holcomb,Grenada,Holcomb,MS,38940,South,706-18-8685,228-898-2496
765983,Desert Center,Riverside,Desert Center,CA,92239,West,467-99-3824,209-404-2198
383673,Floyd,Floyd,Floyd,IA,50435,Midwest,524-99-3004,319-224-7336
308543,Orange,Orange,Orange,CA,92859,West,500-29-7010,209-454-1614
811224,San Diego,San Diego,San Diego,CA,92152,West,247-99-0566,209-813-7505
637979,Americus,Sumter,Americus,GA,31719,South,223-99-5094,229-451-8084
431097,Ponca City,Kay,Ponca City,OK,74604,South,004-13-3541,405-458-4673
509371,Lockbourne,Pickaway,Lockbourne,OH,43137,Midwest,770-02-3843,216-795-7004
290554,Honomu,Hawaii,Honomu,HI,96728,West,543-81-0083,808-653-5874
398989,Pattonsburg,Daviess,Pattonsburg,MO,64670,Midwest,338-11-2902,314-636-8300
551061,Groveton,Coos,Groveton,NH,3582,Northeast,382-37-3240,603-667-5176
384939,Bolingbroke,Monroe,Bolingbroke,GA,31004,South,417-67-5948,229-925-1431
179692,Richey,Dawson,Richey,MT,59259,West,075-02-2358,406-797-8679
628495,Weymouth,Norfolk,Weymouth,MA,2190,Northeast,650-62-3348,339-266-0385
394010,Hudson,Penobscot,Hudson,ME,4449,Northeast,170-86-6988,207-716-9511
372801,Polk City,Polk,Polk City,FL,33868,South,409-99-7314,239-864-8682
999307,Torbert,Pointe Coupee,Torbert,LA,70781,South,211-84-3295,225-622-2835
486707,Lexington,Davidson,Lexington,NC,27292,South,673-48-9561,252-876-4376
312646,Flint,Smith,Flint,TX,75762,South,408-99-2956,210-693-0842
581520,Langford,Marshall,Langford,SD,57454,Midwest,196-84-1462,605-258-5049
701494,Warfield,Martin,Warfield,KY,41267,South,691-18-4577,270-730-7755
617343,Saum,Saum,Saum,MN,56674,Midwest,398-31-6703,218-522-2814
653595,Somerset Center,Hillsdale,Somerset Center,MI,49282,Midwest,113-98-7592,231-613-4831
248995,Decatur,Morgan,Decatur,AL,35602,South,063-02-6442,205-979-9318
739214,Waterbury,New Haven,Waterbury,CT,6708,Northeast,398-31-8672,203-948-5354
939293,Murray,Calloway,Murray,KY,42071,South,234-57-6965,270-690-0738
382405,Minneola,Clark,Minneola,KS,67865,Midwest,081-02-0630,316-416-9643
978581,Riverdale,Prince George's,Riverdale,MD,20737,South,391-33-9839,240-620-2781
802411,Julian,Boone,Julian,WV,25529,South,343-11-3826,304-728-0047
438290,Columbiana,Columbiana,Columbiana,OH,44408,Midwest,312-35-4572,216-386-5686
375215,North River,Warren,North River,NY,12856,Northeast,619-87-0080,212-567-5943
419637,Grady,Curry,Grady,NM,88120,West,090-02-3767,505-804-9224
887447,Lander,Fremont,Lander,WY,82520,West,675-48-9067,307-446-8745
736349,Freeport,Stearns,Freeport,MN,56331,Midwest,433-99-0779,218-643-7697
710423,Milton,Sumner,Milton,KS,67106,Midwest,014-94-7236,316-254-6895
392529,Corunna,Shiawassee,Corunna,MI,48817,Midwest,425-99-9870,231-375-4938
922113,Vancouver,Clark,Vancouver,WA,98665,West,667-48-9206,206-405-0866
994548,Adams,Berkshire,Adams,MA,1220,Northeast,106-98-8870,339-321-9311
849237,Kenner,Kenner,Kenner,LA,70097,South,594-99-1676,225-591-8162
124742,Tavernier,Monroe,Tavernier,FL,33070,South,471-57-4327,239-205-8712
612842,Nashua,Hillsborough,Nashua,NH,3061,Northeast,233-57-9832,603-731-8321
149140,Meyersdale,Somerset,Meyersdale,PA,15552,Northeast,037-74-9165,215-702-5568
927344,Redford,Reynolds,Redford,MO,63665,Midwest,426-99-6254,314-320-7909
375880,Salinas,Monterey,Salinas,CA,93902,West,112-98-2845,209-789-1836
403048,Plum City,Pierce,Plum City,WI,54761,Midwest,681-24-2319,262-778-5525
258773,Johnsonville,Wayne,Johnsonville,IL,62850,Midwest,622-85-4012,217-295-4005
602135,Creswell,Washington,Creswell,NC,27928,South,090-02-2109,252-903-6799
673774,Saranac,Clinton,Saranac,NY,12981,Northeast,074-02-5662,212-749-8096
875902,Elkhart,Elkhart,Elkhart,IN,46517,Midwest,158-23-8818,219-620-9392
296157,Evansville,Vanderburgh,Evansville,IN,47711,Midwest,452-99-2790,219-632-4661
788810,Gladstone,Delta,Gladstone,MI,49837,Midwest,423-67-3659,231-931-7997
328375,Las Vegas,Clark,Las Vegas,NV,89111,West,388-33-2550,702-929-3783
601554,Phoenix,Maricopa,Phoenix,AZ,85070,West,504-45-7265,480-262-9337
828621,San Ygnacio,Zapata,San Ygnacio,TX,78067,South,067-02-6910,210-772-0077
285385,Oconee,Shelby,Oconee,IL,62553,Midwest,269-17-3604,217-317-7168
556750,Grace City,Foster,Grace City,ND,58445,Midwest,405-73-7810,701-400-7687
428798,Endicott,Broome,Endicott,NY,13760,Northeast,395-33-6376,212-228-7274
920890,Broad Brook,Hartford,Broad Brook,CT,6016,Northeast,449-99-4816,203-299-5290
619908,Williamsport,Lycoming,Williamsport,PA,17703,Northeast,239-99-7926,215-502-2474
608086,Sunset,Montague,Sunset,TX,76270,South,303-37-5276,210-558-1096
887855,Austin,Travis,Austin,TX,78748,South,660-24-0648,210-872-7615
593416,Payson,Gila,Payson,AZ,85541,West,023-92-6980,480-819-7841
453240,Dallas,Dallas,Dallas,TX,75350,South,431-99-0889,210-550-4580
333131,Kiahsville,Wayne,Kiahsville,WV,25534,South,329-11-3312,304-824-7797
704255,Horse Creek,Laramie,Horse Creek,WY,82061,West,508-57-5358,307-671-7276
836272,New Church,Accomack,New Church,VA,23415,South,683-24-0908,236-267-7767
870724,Whitmore Lake,Washtenaw,Whitmore Lake,MI,48189,Midwest,469-57-0034,231-349-6649
309197,Manchester,Hillsborough,Manchester,NH,3111,Northeast,041-15-9812,603-444-4083
868288,Dixie,Brooks,Dixie,GA,31629,South,533-71-1567,229-326-5671
289702,Lowgap,Surry,Lowgap,NC,27024,South,222-11-6134,252-401-7609
229399,Madison,Dane,Madison,WI,53704,Midwest,225-99-1189,262-216-4347
409602,Ary,Perry,Ary,KY,41712,South,582-99-7204,270-988-8741
926666,Saint Leo,Saint Leo,Saint Leo,MN,56286,Midwest,446-27-1116,218-464-4713
146904,Mc Kinney,Lincoln,Mc Kinney,KY,40448,South,669-48-9228,270-304-2406
783011,Mannsville,Taylor,Mannsville,KY,42758,South,595-99-3458,270-588-5837
373115,Hampden,Hampden,Hampden,MA,1036,Northeast,159-86-7446,339-351-3060
829747,Belhaven,Beaufort,Belhaven,NC,27810,South,624-85-1626,252-437-8817
390136,Town Creek,Lawrence,Town Creek,AL,35672,South,750-20-8788,205-883-9694
418115,Oatman,Mohave,Oatman,AZ,86433,West,458-99-4231,480-332-1784
595624,Nichols,Outagamie,Nichols,WI,54152,Midwest,038-74-7028,262-655-0830
334312,Wilsons,Dinwiddie,Wilsons,VA,23894,South,537-71-1500,236-622-4897
693498,Augusta,Kennebec,Augusta,ME,4336,Northeast,315-35-0444,207-474-9516
612413,Kingman,Kingman,Kingman,AZ,86409,West,472-57-4176,480-435-5350
477357,Wickhaven,Fayette,Wickhaven,PA,15492,Northeast,083-02-1969,215-846-8338
406344,Brookston,St. Louis,Brookston,MN,55711,Midwest,321-11-4924,218-822-2366
659040,Northville,Spink,Northville,SD,57465,Midwest,524-99-1855,605-332-4410
393086,Albany,Gentry,Albany,MO,64402,Midwest,033-92-2242,314-312-2201
547881,Westminster,Windham,Westminster,VT,5158,Northeast,197-84-2821,802-393-4376
401585,Jefferson City,Cole,Jefferson City,MO,65104,Midwest,728-14-6863,314-762-3139
275099,Brownsville,Union,Brownsville,IN,47325,Midwest,653-60-7715,219-342-9413
295128,Lonoke,Lonoke,Lonoke,AR,72086,South,322-11-0663,479-404-0500
368884,Post,Garza,Post,TX,79356,South,379-37-9668,210-294-0231
801641,Hawk Run,Clearfield,Hawk Run,PA,16840,Northeast,140-23-8064,215-696-1630
596849,Tuskegee,Macon,Tuskegee,AL,36083,South,440-29-4749,205-413-2067
319677,Kermit,Winkler,Kermit,TX,79745,South,509-33-9948,210-474-0911
214725,Fork,Dillon,Fork,SC,29543,South,680-31-7123,803-967-9691
838989,Evansville,Natrona,Evansville,WY,82636,West,586-67-0057,307-899-4753
204641,Havertown,Delaware,Havertown,PA,19083,Northeast,071-02-6710,215-776-2408
781241,Newport Beach,Orange,Newport Beach,CA,92659,West,009-94-3896,209-565-4813
308548,Avon,Powell,Avon,MT,59713,West,470-57-9333,406-690-8950
788639,Wilmington,New Castle,Wilmington,DE,19887,South,209-84-0149,302-819-0763
773441,Oklahoma City,Cleveland,Oklahoma City,OK,73165,South,183-86-9384,405-929-2598
710473,Grizzly Flats,El Dorado,Grizzly Flats,CA,95636,West,025-92-4578,209-432-7047
280616,Roberta,Crawford,Roberta,GA,31078,South,717-18-4974,229-570-6475
926471,Gilbertsville,Marshall,Gilbertsville,KY,42044,South,051-02-6432,270-550-5057
420058,Huntsville,Madison,Huntsville,AL,35814,South,351-08-5590,205-588-3303
923618,Valle Crucis,Watauga,Valle Crucis,NC,28691,South,507-57-7351,252-789-5092
626643,Mount Pleasant,Gadsden,Mount Pleasant,FL,32352,South,170-86-2254,239-251-7205
709787,Dallas,Dallas,Dallas,TX,75253,South,292-15-2778,210-785-1355
605917,Revelo,McCreary,Revelo,KY,42638,South,601-99-0176,270-474-8714
203063,Dille,Clay,Dille,WV,26617,South,149-23-5855,304-244-6955
832795,Metz,Marion,Metz,WV,26585,South,681-24-3911,304-868-9770
846758,Sheffield,Bureau,Sheffield,IL,61361,Midwest,217-89-3840,217-493-8911
817618,Washington,District of Columbia,Washington,DC,20241,South,646-23-5020,202-289-8717
589012,San Diego,San Diego,San Diego,CA,92123,West,167-86-7007,209-228-3146
389576,Victor,San Joaquin,Victor,CA,95253,West,403-73-2218,209-287-5306
254755,Van Buren,Carter,Van Buren,MO,63965,Midwest,520-61-0054,314-268-9487
580822,Albany,Albany,Albany,NY,12248,Northeast,650-62-4035,212-258-5693
448922,West Bend,West Bend,West Bend,WI,53096,Midwest,533-71-6007,262-999-6671
916834,Burlington,Calhoun,Burlington,MI,49029,Midwest,573-99-3975,231-693-7443
352019,Tyler,Smith,Tyler,TX,75702,South,263-99-2634,210-629-7339
807476,Trampas,Taos,Trampas,NM,87576,West,476-55-8164,505-331-4525
213620,Fordland,Webster,Fordland,MO,65652,Midwest,722-18-1339,314-337-3039
510975,Charlotte,Mecklenburg,Charlotte,NC,28280,South,231-99-5515,252-401-2316
682658,Spring Church,Armstrong,Spring Church,PA,15686,Northeast,654-38-8577,215-920-9224
920812,Dewar,Black Hawk,Dewar,IA,50623,Midwest,420-67-0380,319-783-2596
335636,Morrisville,Madison,Morrisville,NY,13408,Northeast,471-57-9761,212-549-0257
758862,Montrose,Montrose,Montrose,CO,81402,West,009-94-7703,303-449-8555
986092,Columbus,Warren,Columbus,PA,16405,Northeast,520-61-5663,215-444-2447
647012,Ogallah,Trego,Ogallah,KS,67656,Midwest,489-29-0686,316-397-8621
358642,Pittsboro,Calhoun,Pittsboro,MS,38951,South,523-99-1322,228-788-0742
640581,Arnett,Raleigh,Arnett,WV,25007,South,593-99-0935,304-972-4639
822054,Larrabee,Cherokee,Larrabee,IA,51029,Midwest,079-02-7451,319-946-5098
251321,Canoga Park,Los Angeles,Canoga Park,CA,91305,West,374-37-1121,209-684-2267
875792,Maryville,Blount,Maryville,TN,37801,South,373-37-4344,423-517-0560
432229,Portis,Osborne,Portis,KS,67474,Midwest,485-41-0136,316-521-0065
306701,Clovis,Curry,Clovis,NM,88102,West,182-86-8281,505-941-0452
996381,Maine,Broome,Maine,NY,13802,Northeast,214-91-0751,212-535-7374
376941,Little Rock,Pulaski,Little Rock,AR,72207,South,547-99-0435,479-745-1381
497576,Ravenwood,Nodaway,Ravenwood,MO,64479,Midwest,524-99-9765,314-893-9317
182058,Rancho Cucamonga,San Bernardino,Rancho Cucamonga,CA,91730,West,057-02-8275,209-597-8235
489450,Union Church,Jefferson,Union Church,MS,39668,South,605-87-0674,228-724-1797
318089,Ionia,Ontario,Ionia,NY,14475,Northeast,291-15-9481,212-552-9183
301953,Gadsden,Etowah,Gadsden,AL,35905,South,114-98-8812,205-773-6498
329907,Montgomery,Montgomery,Montgomery,AL,36136,South,320-11-8338,205-406-0676
696295,Copenhagen,Lewis,Copenhagen,NY,13626,Northeast,308-37-9020,212-449-5886
635271,Louisville,Jefferson,Louisville,KY,40268,South,648-58-4653,270-243-2443
315034,Greenville,Augusta,Greenville,VA,24440,South,223-99-5796,236-574-8208
285675,Hubert,Onslow,Hubert,NC,28539,South,726-18-5154,252-486-2499
177300,Roma,Starr,Roma,TX,78584,South,063-02-5952,210-534-2493
814002,Tatums,Carter,Tatums,OK,73487,South,638-29-7400,405-248-2136
580274,Seattle,King,Seattle,WA,98136,West,396-33-3771,206-431-3549
863434,Burbank,Los Angeles,Burbank,CA,91523,West,137-25-6187,209-780-0931
768022,Manasota,Manatee,Manasota,FL,34260,South,285-15-8661,239-729-6968
292052,Green Bay,Brown,Green Bay,WI,54344,Midwest,299-15-2454,262-322-1740
395472,Buffalo,Wright,Buffalo,MN,55313,Midwest,244-99-5317,218-206-4122
669795,Rio Vista,Johnson,Rio Vista,TX,76093,South,328-11-4686,210-954-5699
259749,Eola,Concho,Eola,TX,76937,South,348-08-6371,210-707-7164
862228,West Farmington,Trumbull,West Farmington,OH,44491,Midwest,697-16-2826,216-745-7229
882209,Showell,Worcester,Showell,MD,21862,South,202-84-7550,240-486-4030
840009,Mount Moriah,Harrison,Mount Moriah,MO,64665,Midwest,702-18-4678,314-702-9030
413384,Huron,Lawrence,Huron,IN,47437,Midwest,056-02-5336,219-666-3434
408482,Fort Lauderdale,Broward,Fort Lauderdale,FL,33309,South,119-98-4813,239-722-7083
666407,Tampa,Hillsborough,Tampa,FL,33633,South,016-94-7116,239-781-9873
218533,Peever,Roberts,Peever,SD,57257,Midwest,522-99-5974,605-941-5651
973342,Huslia,Yukon-Koyukuk (CA),Huslia,AK,99746,West,419-67-3843,907-531-8626
197578,Birmingham,Birmingham,Birmingham,AL,35275,South,138-25-2987,205-984-2277
669996,Galesburg,Neosho,Galesburg,KS,66740,Midwest,268-17-5191,316-829-0754
539579,Mcallen,Hidalgo,Mcallen,TX,78502,South,457-99-9163,210-814-2787
125872,Levittown,Bucks,Levittown,PA,19059,Northeast,642-29-7209,215-251-8095
837426,Burbank,Los Angeles,Burbank,CA,91521,West,327-11-5207,209-285-6287
235913,Alexandria,Fairfax,Alexandria,VA,22315,South,096-02-2483,236-389-8272
274339,Donnelly,Valley,Donnelly,ID,83615,West,298-15-0620,208-788-0166
512957,Brooklyn,Kings,Brooklyn,NY,11232,Northeast,363-39-2783,212-999-9690
235415,Malden,Bureau,Malden,IL,61337,Midwest,508-57-7609,217-405-5090
586433,Pawling,Dutchess,Pawling,NY,12564,Northeast,223-99-4231,212-949-6532
255982,Lafayette,Tippecanoe,Lafayette,IN,47905,Midwest,476-55-7495,219-656-0013
357307,Linwood,Linwood,Linwood,NJ,8227,Northeast,435-99-4945,201-374-3765
667859,Owensboro,Daviess,Owensboro,KY,42301,South,023-92-9613,270-850-7163
503729,Hereford,Deaf Smith,Hereford,TX,79045,South,672-48-5205,210-720-2134
637992,Farmerville,Union,Farmerville,LA,71241,South,554-99-2725,225-235-7055
809585,Byron,Thayer,Byron,NE,68325,Midwest,646-23-0106,308-900-3169
960549,Columbus,Franklin,Columbus,OH,43251,Midwest,722-18-8919,216-449-3483
232646,Brooklyn,Kings,Brooklyn,NY,11209,Northeast,051-02-4709,212-539-4179
741386,Ovid,Ovid,Ovid,ID,83260,West,717-18-0024,208-568-8520
184514,El Paso,El Paso,El Paso,TX,79926,South,471-57-1707,210-926-3255
447090,New Haven,New Haven,New Haven,CT,6504,Northeast,190-86-6508,203-658-7524
272372,Stratton,Kit Carson,Stratton,CO,80836,West,036-74-1574,303-466-4269
901940,Waverly,Lee,Waverly,AL,36879,South,290-15-8889,205-323-4133
863659,Stuart,Guthrie,Stuart,IA,50250,Midwest,597-92-5223,319-725-1874
482788,Temecula,Riverside,Temecula,CA,92593,West,059-02-1643,209-657-5266
390321,Peachtree City,Fayette,Peachtree City,GA,30269,South,127-98-9165,229-687-6505
984074,Belvidere,Warren,Belvidere,NJ,7823,Northeast,758-12-9601,201-292-6122
420425,Mount Vision,Otsego,Mount Vision,NY,13810,Northeast,649-56-3160,212-597-9378
847428,Sunnyvale,Santa Clara,Sunnyvale,CA,94090,West,687-24-6867,209-851-5183
636027,Riverside,Riverside,Riverside,CA,92507,West,640-29-0378,209-916-7490
894744,Fremont,Alameda,Fremont,CA,94538,West,401-73-8217,209-993-9211
745058,Washington,District of Columbia,Washington,DC,20539,South,692-18-0052,202-366-8619
814720,Sod,Lincoln,Sod,WV,25564,South,448-27-3008,304-669-8252
799474,Coleman,Coleman,Coleman,GA,39836,South,450-99-2638,229-386-6325
430660,Atlantic Beach,Carteret,Atlantic Beach,NC,28512,South,494-29-1580,252-968-0630
502976,Homer,Winona,Homer,MN,55942,Midwest,486-29-7467,218-679-4948
443961,Ronceverte,Greenbrier,Ronceverte,WV,24970,South,226-99-4169,304-968-7951
980544,Keystone,Keith,Keystone,NE,69144,Midwest,014-94-2905,308-661-4611
236627,Effie,Itasca,Effie,MN,56639,Midwest,639-29-2309,218-785-0104
259771,Guin,Marion,Guin,AL,35563,South,254-99-9004,205-412-6216
316153,Hustler,Juneau,Hustler,WI,54637,Midwest,424-65-2740,262-826-0256
602901,Montclair,Essex,Montclair,NJ,7043,Northeast,631-31-2667,201-526-6449
319426,Camp Point,Adams,Camp Point,IL,62320,Midwest,309-37-3810,217-737-9857
717322,Glendale,Maricopa,Glendale,AZ,85303,West,645-29-5293,480-562-2776
603441,Edmeston,Otsego,Edmeston,NY,13335,Northeast,181-86-4388,212-750-3642
316773,Raton,Colfax,Raton,NM,87740,West,622-85-2945,505-592-8442
561706,Indianapolis,Indianapolis,Indianapolis,IN,46296,Midwest,386-37-5266,219-940-4620
283233,Iuka,Pratt,Iuka,KS,67066,Midwest,513-31-8994,316-354-7478
360785,Ogunquit,York,Ogunquit,ME,3907,Northeast,406-73-3065,207-969-9086
568396,Azusa,Los Angeles,Azusa,CA,91702,West,660-24-9289,209-597-9691
569208,Fellsmere,Indian River,Fellsmere,FL,32948,South,126-98-6643,239-638-1617
862508,Saint Louis,St. Louis,Saint Louis,MO,63123,Midwest,646-23-9801,314-336-5674
595400,Clarks,Merrick,Clarks,NE,68628,Midwest,012-94-6002,308-538-0068
391677,South Richmond Hill,Queens,South Richmond Hill,NY,11419,Northeast,758-12-6786,212-500-1799
629094,Diamond City,Boone,Diamond City,AR,72630,South,164-86-3690,479-399-0575
538099,Cheyenne,Laramie,Cheyenne,WY,82008,West,036-74-9437,307-982-5217
447315,Richmond,Fort Bend,Richmond,TX,77406,South,431-99-8711,210-438-2560
866533,Crystal Lake,McHenry,Crystal Lake,IL,60039,Midwest,169-86-5047,217-289-8864
223842,Saint Mary Of The Woods,Vigo,Saint Mary Of The Woods,IN,47876,Midwest,270-17-2933,219-514-3721
695913,Bruce,Brookings,Bruce,SD,57220,Midwest,382-37-6657,605-792-6456
703258,Linthicum Heights,Anne Arundel,Linthicum Heights,MD,21090,South,338-11-9987,240-873-5040
799440,Halsey,Linn,Halsey,OR,97348,West,567-99-3219,503-775-7490
322907,Cloquet,Carlton,Cloquet,MN,55720,Midwest,095-02-6682,218-302-5780
927582,Kimmell,Noble,Kimmell,IN,46760,Midwest,059-02-2247,219-688-2245
421662,North Anson,Somerset,North Anson,ME,4958,Northeast,172-86-6904,207-674-8485
626217,La Jara,Conejos,La Jara,CO,81140,West,643-29-4978,303-494-6779
563278,Fayetteville,Cumberland,Fayetteville,NC,28312,South,685-24-8028,252-604-3981
377693,Deltona,Volusia,Deltona,FL,32725,South,143-23-4024,239-221-7934
890991,Branch,Acadia,Branch,LA,70516,South,629-31-9820,225-495-6373
314801,Windsor Mill,Baltimore,Windsor Mill,MD,21244,South,657-36-3532,240-308-8331
207814,Apulia Station,Onondaga,Apulia Station,NY,13020,Northeast,699-16-5844,212-389-8048
202115,Isaban,McDowell,Isaban,WV,24846,South,657-36-1837,304-962-1375
921413,Las Vegas,Clark,Las Vegas,NV,89149,West,418-67-7371,702-317-4678
156912,Liberty,Putnam,Liberty,WV,25124,South,201-84-6620,304-503-6249
214684,Padroni,Logan,Padroni,CO,80745,West,192-86-9782,303-749-0211
915227,Belmond,Wright,Belmond,IA,50421,Midwest,568-99-2565,319-313-2920
358685,Green,Summit,Green,OH,44232,Midwest,757-12-1478,216-645-1878
893055,Drift,Floyd,Drift,KY,41619,South,443-27-1514,270-890-7134
195707,Lake Orion,Oakland,Lake Orion,MI,48361,Midwest,606-87-5278,231-902-5193
848244,Tyler,Smith,Tyler,TX,75703,South,037-74-5121,210-395-5420
264711,Truesdale,Buena Vista,Truesdale,IA,50592,Midwest,072-02-2338,319-808-8949
504189,Cincinnati,Hamilton,Cincinnati,OH,45253,Midwest,349-08-0014,216-405-0088
930232,Bonita Springs,Bonita Springs,Bonita Springs,FL,33923,South,244-99-8546,239-390-0222
163114,Boulder,Boulder,Boulder,CO,80302,West,434-99-5445,303-459-4227
653650,Ottosen,Humboldt,Ottosen,IA,50570,Midwest,150-23-3436,319-863-9367
114498,Alston,Montgomery,Alston,GA,30412,South,473-55-3454,229-810-6710
879035,Northridge,Los Angeles,Northridge,CA,91326,West,317-35-1586,209-881-5025
644180,Carrollton,Dallas,Carrollton,TX,75006,South,554-99-1514,210-577-7191
228031,Buskirk,Rensselaer,Buskirk,NY,12028,Northeast,700-18-6532,212-888-9111
338621,Schnecksville,Lehigh,Schnecksville,PA,18078,Northeast,690-22-7697,215-991-1106
920425,Denair,Stanislaus,Denair,CA,95316,West,410-99-7172,209-767-1828
378735,Fontana,San Bernardino,Fontana,CA,92337,West,395-33-8329,209-549-4667
781527,Barker,Niagara,Barker,NY,14012,Northeast,209-84-6671,212-990-6655
517758,Plymouth,Wayne,Plymouth,MI,48170,Midwest,188-86-8140,231-260-9873
419690,New Haven,Macomb,New Haven,MI,48050,Midwest,755-07-3867,231-567-5357
215358,Draper,Salt Lake,Draper,UT,84020,West,406-73-2929,385-699-9503
268404,Forrest City,St. Francis,Forrest City,AR,72336,South,444-27-7178,479-898-2977
844671,Ft Devens,Ft Devens,Ft Devens,MA,1433,Northeast,477-55-4710,339-453-2116
631876,Hull,Liberty,Hull,TX,77564,South,639-29-1011,210-622-2840
666689,Sharon Grove,Todd,Sharon Grove,KY,42280,South,730-28-9379,270-575-7052
317405,Mount Vernon,Mobile,Mount Vernon,AL,36560,South,399-31-4661,205-467-1553
266463,Rushville,Schuyler,Rushville,IL,62681,Midwest,139-23-6864,217-831-9435
326786,Cedar Springs,Cedar Springs,Cedar Springs,GA,39832,South,105-02-3725,229-500-4002
812211,Brownville,Nemaha,Brownville,NE,68321,Midwest,441-29-3780,308-751-5167
634529,Secor,Woodford,Secor,IL,61771,Midwest,102-02-4005,217-477-8358
831799,White Heath,Piatt,White Heath,IL,61884,Midwest,079-02-8591,217-780-5932
525091,Camden,Camden,Camden,NJ,8103,Northeast,504-45-7914,201-694-1072
978800,Sugar Hill,Sugar Hill,Sugar Hill,NH,3586,Northeast,577-53-9261,603-526-4197
739146,Brady Lake,Portage,Brady Lake,OH,44211,Midwest,581-99-3381,216-434-1872
704797,Hodgenville,Larue,Hodgenville,KY,42748,South,513-31-3413,270-812-8208
567772,Moulton,Lavaca,Moulton,TX,77975,South,071-02-5261,210-221-8773
310173,Waianae,Honolulu,Waianae,HI,96792,West,364-39-0983,808-924-6994
144548,San Francisco,San Francisco,San Francisco,CA,94155,West,098-02-9238,209-967-3069
734469,Monroe,Ouachita,Monroe,LA,71213,South,234-57-9379,225-964-5365
630016,Las Vegas,Clark,Las Vegas,NV,89185,West,701-18-8233,702-224-4335
780778,Mc Shan,Pickens,Mc Shan,AL,35471,South,220-89-1138,205-694-8911
538505,Lansing,Eaton,Lansing,MI,48907,Midwest,216-89-1309,231-832-5426
579723,Lakeland,Livingston,Lakeland,MI,48143,Midwest,360-08-4076,231-395-9005
901762,Point Of Rocks,Sweetwater,Point Of Rocks,WY,82942,West,391-33-5077,307-270-7482
765235,Ninety Six,Greenwood,Ninety Six,SC,29666,South,265-99-3950,803-210-7799
186047,Laguna Park,Bosque,Laguna Park,TX,76644,South,469-57-7604,210-208-4920
389919,Kettleman City,Kings,Kettleman City,CA,93239,West,574-61-9614,209-294-3229
990488,New Rumley,Harrison,New Rumley,OH,43984,Midwest,042-15-4820,216-753-0442
385559,Cobleskill,Schoharie,Cobleskill,NY,12043,Northeast,312-35-0675,212-669-4010
998903,Protection,Comanche,Protection,KS,67127,Midwest,673-48-9419,316-201-0028
