753281,Mrs.,Hayley,Y,Galicia,F,hayley.galicia@aol.com,Randall Galicia,Evalyn Galicia,Bruno,12/30/1985,10:52:16 PM,53,7/19/2008,Q3,H2,2008,7,July,Jul,19,Saturday,Sat,9.03,141375
948578,Mr.,Reyes,C,Coolidge,M,reyes.coolidge@hotmail.com,Omer Coolidge,Melani Coolidge,Wacker,11-06-1986,10:35:01 PM,55,2/28/2013,Q1,H1,2013,2,February,Feb,28,Thursday,Thu,4.41,115893
477868,Mr.,Octavio,J,Saez,M,octavio.saez@gmail.com,Marlon Saez,Justa Saez,Jaques,3/14/1988,12:25:30 PM,86,07-05-2016,Q3,H2,2016,7,July,Jul,5,Tuesday,Tue,1.06,43069
377793,Mr.,Oliver,F,Laws,M,oliver.laws@comcast.net,Bryon Laws,Cindie Laws,Song,02-04-1963,12:51:02 AM,77,03-04-2015,Q1,H1,2015,3,March,Mar,4,Wednesday,Wed,2.4,179344
714638,Mr.,Myron,R,Brant,M,myron.brant@hotmail.com,Sonny Brant,Agnus Brant,Mccutcheon,8/28/1966,12:46:01 AM,74,11/21/1987,Q4,H2,1987,11,November,Nov,21,Saturday,Sat,29.7,167114
649795,Ms.,Gidget,R,Ricciardi,F,gidget.ricciardi@hotmail.com,Everette Ricciardi,Elwanda Ricciardi,Rost,3/28/1979,2:17:41 AM,51,07-01-2008,Q3,H2,2008,7,July,Jul,1,Tuesday,Tue,9.08,164027
173913,Mr.,Scottie,W,Banner,M,scottie.banner@gmail.com,Gordon Banner,Lacey Banner,Trask,8/15/1975,12:20:29 AM,55,4/21/2016,Q2,H1,2016,4,April,Apr,21,Thursday,Thu,1.27,42615
668347,Mrs.,Samantha,I,Cate,F,samantha.cate@yahoo.com,Willy Cate,Cameron Cate,Hosey,05-05-1963,3:52:51 PM,56,09-05-2010,Q3,H2,2010,9,September,Sep,5,Sunday,Sun,6.9,108869
151353,Ms.,Renea,U,Mortenson,F,renea.mortenson@outlook.com,Willy Mortenson,Tameka Mortenson,Zachary,09-03-1976,2:37:20 PM,60,5/18/2001,Q2,H1,2001,5,May,May,18,Friday,Fri,16.21,154043
747853,Prof.,Otha,X,Honaker,M,otha.honaker@gmail.com,Javier Honaker,Venessa Honaker,Rickman,9/23/1983,8:53:45 AM,84,06-10-2013,Q2,H1,2013,6,June,Jun,10,Monday,Mon,4.13,116716
432909,Prof.,Alexander,R,Nuss,M,alexander.nuss@yahoo.com,Jose Nuss,Wilma Nuss,Gaines,6/25/1985,12:25:43 AM,51,8/27/2007,Q3,H2,2007,8,August,Aug,27,Monday,Mon,9.93,164118
231853,Mr.,Curt,U,Fiske,M,curt.fiske@aol.com,Jesse Fiske,Francine Fiske,Talamantes,11/22/1971,4:13:30 AM,83,07-03-2004,Q3,H2,2004,7,July,Jul,3,Saturday,Sat,13.08,165652
661572,Ms.,Coretta,Z,Middleton,F,coretta.middleton@yahoo.com,Micheal Middleton,Tashia Middleton,Bustamante,6/14/1994,6:24:14 AM,45,3/30/2017,Q1,H1,2017,3,March,Mar,30,Thursday,Thu,0.33,199828
948317,Mr.,Ned,Y,Tinker,M,ned.tinker@gmail.com,Octavio Tinker,Rima Tinker,Keefe,10/27/1961,4:40:59 PM,53,3/13/2004,Q1,H1,2004,3,March,Mar,13,Saturday,Sat,13.38,170964
193712,Mr.,Santos,Z,Hermes,M,santos.hermes@yahoo.com,Gustavo Hermes,Mindy Hermes,Maciel,02-02-1983,5:43:33 AM,57,06-08-2011,Q2,H1,2011,6,June,Jun,8,Wednesday,Wed,6.14,106570
973966,Ms.,Laveta,R,Hailey,F,laveta.hailey@hotmail.co.uk,Evan Hailey,Marybeth Hailey,Ostrowski,4/23/1988,6:58:00 AM,58,5/28/2013,Q2,H1,2013,5,May,May,28,Tuesday,Tue,4.17,62709
361667,Mr.,Isiah,F,Cosgrove,M,isiah.cosgrove@gmail.com,Thad Cosgrove,Madalene Cosgrove,Kesterson,1/26/1977,12:29:33 PM,58,6/22/2013,Q2,H1,2013,6,June,Jun,22,Saturday,Sat,4.1,95415
735400,Hon.,Laraine,X,Roger,F,laraine.roger@gmail.com,Jerrell Roger,Charise Roger,Frausto,12/28/1994,6:00:05 PM,51,10/19/2016,Q4,H2,2016,10,October,Oct,19,Wednesday,Wed,0.77,163928
837020,Ms.,Cruz,M,Gabbard,F,cruz.gabbard@hotmail.com,Phillip Gabbard,Belkis Gabbard,Hendrickson,2/26/1961,11:07:43 AM,47,05-04-1993,Q2,H1,1993,5,May,May,4,Tuesday,Tue,24.25,168498
141483,Drs.,Porsha,K,Friedman,F,porsha.friedman@ntlworld.com,Buck Friedman,Charity Friedman,Thrower,12/21/1985,8:42:38 AM,47,5/29/2011,Q2,H1,2011,5,May,May,29,Sunday,Sun,6.17,114464
677909,Mr.,Grant,N,Funk,M,grant.funk@gmail.com,Herb Funk,Arlinda Funk,Pulley,9/29/1957,5:07:28 PM,78,02-02-2016,Q1,H1,2016,2,February,Feb,2,Tuesday,Tue,1.48,67534
330294,Mr.,Cole,Q,Weldon,M,cole.weldon@gmail.com,Colby Weldon,Xiao Weldon,Manson,05-11-1992,7:06:00 AM,79,1/17/2017,Q1,H1,2017,1,January,Jan,17,Tuesday,Tue,0.53,65422
643701,Ms.,Rasheeda,F,Montanez,F,rasheeda.montanez@gmail.com,Harland Montanez,Siobhan Montanez,Schiffman,4/14/1959,8:30:03 PM,54,10-03-2012,Q4,H2,2012,10,October,Oct,3,Wednesday,Wed,4.82,90458
725127,Ms.,Sueann,K,Bronson,F,sueann.bronson@gmail.com,Cole Bronson,Angelia Bronson,Prine,7/13/1970,3:41:56 PM,59,06-06-1999,Q2,H1,1999,6,June,Jun,6,Sunday,Sun,18.16,69246
915908,Mr.,Daron,Y,Rideout,M,daron.rideout@aol.com,Jesse Rideout,Krystle Rideout,Northcutt,05-04-1987,9:12:13 PM,89,1/27/2017,Q1,H1,2017,1,January,Jan,27,Friday,Fri,0.5,121194
982836,Mr.,Alphonso,I,Eyler,M,alphonso.eyler@yahoo.co.uk,Kris Eyler,Liz Eyler,Otoole,01-10-1983,6:19:24 PM,66,12-09-2016,Q4,H2,2016,12,December,Dec,9,Friday,Fri,0.63,190419
142023,Mr.,Walton,P,Darr,M,walton.darr@verizon.net,Zackary Darr,Steffanie Darr,Wynne,7/13/1966,6:04:22 AM,71,02-07-2004,Q1,H1,2004,2,February,Feb,7,Saturday,Sat,13.48,177540
751212,Mr.,Jerrell,D,Almond,M,jerrell.almond@aol.com,Alfredo Almond,Norah Almond,Seltzer,06-04-1960,10:02:40 AM,69,9/28/1989,Q3,H2,1989,9,September,Sep,28,Thursday,Thu,27.85,61793
163390,Mr.,Guillermo,M,Karr,M,guillermo.karr@verizon.net,Dewayne Karr,Regena Karr,Surface,12/30/1958,1:13:17 AM,69,7/27/1997,Q3,H2,1997,7,July,Jul,27,Sunday,Sun,20.02,62186
152063,Mr.,Omar,X,Wines,M,omar.wines@gmail.com,Cristopher Wines,Gita Wines,Bostwick,8/26/1979,11:31:20 PM,74,4/25/2005,Q2,H1,2005,4,April,Apr,25,Monday,Mon,12.27,171544
565980,Mr.,Terence,P,Bonney,M,terence.bonney@yahoo.com,Wilburn Bonney,Magdalen Bonney,Mercier,11/14/1979,12:59:37 PM,66,5/23/2002,Q2,H1,2002,5,May,May,23,Thursday,Thu,15.19,61859
573308,Hon.,Tifany,E,Paiz,F,tifany.paiz@bellsouth.net,Andrea Paiz,Carley Paiz,Tello,5/25/1967,11:19:18 AM,42,08-12-2011,Q3,H2,2011,8,August,Aug,12,Friday,Fri,5.96,165747
304092,Mr.,Josef,P,Howze,M,josef.howze@gmail.com,Lucas Howze,Elmira Howze,Humphrey,5/25/1978,8:32:32 AM,88,8/18/2015,Q3,H2,2015,8,August,Aug,18,Tuesday,Tue,1.95,199583
242329,Mr.,Aldo,Z,Nygaard,M,aldo.nygaard@gmail.com,Dewitt Nygaard,Magali Nygaard,Mcnary,12/14/1958,7:47:21 AM,74,1/13/1985,Q1,H1,1985,1,January,Jan,13,Sunday,Sun,32.56,51580
758075,Mrs.,Tarra,H,Rawlings,F,tarra.rawlings@yahoo.com,Trent Rawlings,Anh Rawlings,Hosey,9/14/1984,10:13:21 PM,43,1/20/2007,Q1,H1,2007,1,January,Jan,20,Saturday,Sat,10.53,65069
608352,Hon.,Donte,T,Hardie,M,donte.hardie@yahoo.com,Cory Hardie,Jaquelyn Hardie,Aston,01-01-1977,7:24:32 PM,62,12/19/2009,Q4,H2,2009,12,December,Dec,19,Saturday,Sat,7.61,146156
364976,Mr.,Reynaldo,Y,Antonio,M,reynaldo.antonio@comcast.net,Reyes Antonio,Chia Antonio,Samuels,6/27/1993,1:49:56 AM,62,9/23/2016,Q3,H2,2016,9,September,Sep,23,Friday,Fri,0.84,168238
672740,Drs.,Georgianne,T,Wilk,F,georgianne.wilk@hotmail.com,Reggie Wilk,Jennie Wilk,Fell,03-03-1959,6:15:35 AM,58,6/14/1983,Q2,H1,1983,6,June,Jun,14,Tuesday,Tue,34.15,135969
516539,Ms.,Lidia,S,Offutt,F,lidia.offutt@aol.com,Casey Offutt,Emma Offutt,Kite,05-10-1974,11:37:23 PM,59,06-12-2009,Q2,H1,2009,6,June,Jun,12,Friday,Fri,8.13,40850
183872,Mr.,Barton,M,Mcdougall,M,barton.mcdougall@earthlink.net,James Mcdougall,Debroah Mcdougall,Horta,02-06-1968,5:22:09 PM,76,01-09-2012,Q1,H1,2012,1,January,Jan,9,Monday,Mon,5.55,51976
863459,Prof.,Jason,C,Magana,M,jason.magana@gmail.com,Roderick Magana,Irmgard Magana,Vice,11/19/1969,6:47:11 AM,81,1/23/1994,Q1,H1,1994,1,January,Jan,23,Sunday,Sun,23.53,191285
835494,Mr.,Damian,O,Mccants,M,damian.mccants@aol.com,Russ Mccants,Wanetta Mccants,Lunn,08-08-1982,8:24:22 PM,59,12/23/2009,Q4,H2,2009,12,December,Dec,23,Wednesday,Wed,7.6,85303
609221,Mrs.,Kaila,T,Silvas,F,kaila.silvas@hotmail.com,Rafael Silvas,Lajuana Silvas,Pomeroy,7/20/1969,2:21:41 PM,60,7/24/2005,Q3,H2,2005,7,July,Jul,24,Sunday,Sun,12.02,177417
162987,Mr.,Ned,F,Benavidez,M,ned.benavidez@hotmail.com,Luke Benavidez,Starr Benavidez,Parenteau,4/23/1971,11:58:14 PM,51,06-05-2005,Q2,H1,2005,6,June,Jun,5,Sunday,Sun,12.15,48568
376851,Mr.,Ramiro,T,Mckissick,M,ramiro.mckissick@yahoo.co.in,Kris Mckissick,Lorrine Mckissick,Connors,4/17/1988,5:13:53 AM,82,3/23/2012,Q1,H1,2012,3,March,Mar,23,Friday,Fri,5.35,142641
609770,Ms.,Dorthey,I,Kilgore,F,dorthey.kilgore@gmail.com,Deshawn Kilgore,Saundra Kilgore,Paschal,2/18/1976,9:25:52 AM,54,02-05-2014,Q1,H1,2014,2,February,Feb,5,Wednesday,Wed,3.48,127837
343033,Hon.,Len,L,Couture,M,len.couture@exxonmobil.com,Howard Couture,Honey Couture,Boatwright,12/13/1959,6:28:36 AM,88,4/24/1987,Q2,H1,1987,4,April,Apr,24,Friday,Fri,30.28,80010
458295,Drs.,Rana,H,Griffey,F,rana.griffey@yahoo.com,Dana Griffey,Jolyn Griffey,Oxford,7/30/1971,4:02:24 AM,53,11/27/2002,Q4,H2,2002,11,November,Nov,27,Wednesday,Wed,14.68,130201
334027,Prof.,Mary,E,Benge,M,mary.benge@aol.com,Otha Benge,Valeria Benge,Eldred,03-10-1991,10:12:46 AM,54,2/19/2014,Q1,H1,2014,2,February,Feb,19,Wednesday,Wed,3.44,89502
208947,Mr.,Sean,K,Saldivar,M,sean.saldivar@yahoo.co.uk,Quintin Saldivar,Lucienne Saldivar,Mullens,8/25/1967,11:49:08 PM,71,11/23/2004,Q4,H2,2004,11,November,Nov,23,Tuesday,Tue,12.68,71978
688950,Ms.,Ninfa,P,Eaddy,F,ninfa.eaddy@hotmail.com,Otis Eaddy,Marie Eaddy,Lujan,8/17/1962,7:44:13 PM,52,7/21/2006,Q3,H2,2006,7,July,Jul,21,Friday,Fri,11.03,133408
434650,Mrs.,Lakesha,B,Mcgough,F,lakesha.mcgough@gmail.com,Matt Mcgough,Delila Mcgough,Mccrory,8/20/1966,8:21:28 PM,56,6/16/1992,Q2,H1,1992,6,June,Jun,16,Tuesday,Tue,25.13,192547
251533,Mrs.,Loura,S,Kittle,F,loura.kittle@hotmail.com,Chauncey Kittle,Jon Kittle,Westphal,03-07-1958,9:34:17 PM,53,05-11-1987,Q2,H1,1987,5,May,May,11,Monday,Mon,30.24,74848
250048,Mr.,Cameron,R,Seeger,M,cameron.seeger@earthlink.net,Edmundo Seeger,Lesha Seeger,Halliday,7/30/1968,9:28:19 AM,58,03-07-1997,Q1,H1,1997,3,March,Mar,7,Friday,Fri,20.41,118791
518120,Drs.,Dian,J,Otto,F,dian.otto@yahoo.co.in,Prince Otto,Missy Otto,Aronson,08-06-1963,3:47:05 PM,41,08-01-2005,Q3,H2,2005,8,August,Aug,1,Monday,Mon,12,184417
423052,Hon.,Alvaro,K,Cusack,M,alvaro.cusack@aol.com,Fletcher Cusack,Hanna Cusack,Saenz,07-02-1986,10:41:21 PM,59,02-07-2017,Q1,H1,2017,2,February,Feb,7,Tuesday,Tue,0.47,145185
303035,Ms.,Shauna,W,Backus,F,shauna.backus@gmail.com,Darwin Backus,Ulrike Backus,Shroyer,07-03-1964,8:38:22 AM,53,03-07-2005,Q1,H1,2005,3,March,Mar,7,Monday,Mon,12.4,99939
267634,Ms.,Stefany,U,Lalonde,F,stefany.lalonde@shaw.ca,Nathanial Lalonde,Ileen Lalonde,Elston,5/31/1993,12:40:08 AM,52,6/30/2015,Q2,H1,2015,6,June,Jun,30,Tuesday,Tue,2.08,114495
171308,Hon.,Dillon,L,Kyser,M,dillon.kyser@gmail.com,Tristan Kyser,Deon Kyser,Lechner,04-08-1976,2:27:07 PM,76,12-01-2007,Q4,H2,2007,12,December,Dec,1,Saturday,Sat,9.66,184374
790094,Ms.,Charleen,Y,Fontanez,F,charleen.fontanez@gmail.com,Vincenzo Fontanez,Brian Fontanez,Tower,01-08-1996,10:05:04 AM,56,7/27/2017,Q3,H2,2017,7,July,Jul,27,Thursday,Thu,0,64104
555427,Mr.,Luigi,G,Gaynor,M,luigi.gaynor@cox.net,Walter Gaynor,Dorris Gaynor,Freitas,8/21/1966,3:14:30 AM,70,1/20/2000,Q1,H1,2000,1,January,Jan,20,Thursday,Thu,17.53,146816
116577,Mr.,Rod,Z,Buller,M,rod.buller@yahoo.com,Ollie Buller,Shaunna Buller,Corey,3/27/1962,2:40:36 PM,74,02-04-1998,Q1,H1,1998,2,February,Feb,4,Wednesday,Wed,19.49,122969
806121,Prof.,Lyle,F,Getz,M,lyle.getz@aol.com,Reed Getz,Oda Getz,Trump,01-04-1983,12:25:45 PM,89,09-06-2006,Q3,H2,2006,9,September,Sep,6,Wednesday,Wed,10.9,71647
340732,Mr.,Dorsey,Z,Anselmo,M,dorsey.anselmo@gmail.com,Nathanael Anselmo,Madelyn Anselmo,Beaudette,4/27/1992,5:26:12 PM,74,05-01-2013,Q2,H1,2013,5,May,May,1,Wednesday,Wed,4.24,64195
427167,Mr.,Bobbie,C,Runion,M,bobbie.runion@gmail.com,Vaughn Runion,China Runion,Francis,09-08-1977,11:53:01 PM,89,9/17/2000,Q3,H2,2000,9,September,Sep,17,Sunday,Sun,16.87,80799
708171,Mr.,Johnny,O,Soule,M,johnny.soule@gmail.com,Bryan Soule,Rubi Soule,Winn,1/22/1993,8:15:04 AM,73,5/27/2017,Q2,H1,2017,5,May,May,27,Saturday,Sat,0.17,78245
410895,Prof.,Marcel,I,Royal,M,marcel.royal@apple.com,Alva Royal,Janessa Royal,Upton,7/31/1993,8:01:24 AM,84,10/13/2015,Q4,H2,2015,10,October,Oct,13,Tuesday,Tue,1.79,174140
276627,Mr.,Terry,F,Lebeau,M,terry.lebeau@exxonmobil.com,Cyril Lebeau,Shavonda Lebeau,Worden,4/26/1985,6:13:28 AM,53,6/24/2014,Q2,H1,2014,6,June,Jun,24,Tuesday,Tue,3.1,51758
146607,Mrs.,Taylor,W,Williams,F,taylor.williams@shell.com,Noe Williams,Latricia Williams,Horrocks,12/18/1969,2:21:37 AM,60,7/28/1999,Q3,H2,1999,7,July,Jul,28,Wednesday,Wed,18.01,72993
524026,Mr.,Zachariah,H,Coons,M,zachariah.coons@hotmail.com,Forest Coons,Keesha Coons,Samons,7/30/1992,8:40:22 AM,50,11/26/2015,Q4,H2,2015,11,November,Nov,26,Thursday,Thu,1.67,117013
707472,Mr.,Jamal,M,Kiger,M,jamal.kiger@yahoo.ca,Deandre Kiger,Vania Kiger,Vestal,09-06-1986,11:23:04 AM,63,6/23/2010,Q2,H1,2010,6,June,Jun,23,Wednesday,Wed,7.1,51781
376697,Mr.,Trevor,E,Noles,M,trevor.noles@comcast.net,Gilbert Noles,Rose Noles,Rowden,3/24/1978,3:36:33 PM,87,8/22/2006,Q3,H2,2006,8,August,Aug,22,Tuesday,Tue,10.94,156998
654775,Mr.,Mason,C,Kenney,M,mason.kenney@gmail.com,Gaylord Kenney,Shena Kenney,Bruns,06-02-1972,10:18:11 PM,81,6/29/2001,Q2,H1,2001,6,June,Jun,29,Friday,Fri,16.09,102784
352172,Ms.,Denise,N,Real,F,denise.real@outlook.com,Everette Real,Deana Real,Armitage,6/13/1987,1:52:25 AM,53,07-08-2015,Q3,H2,2015,7,July,Jul,8,Wednesday,Wed,2.06,151118
942868,Mr.,Conrad,I,Redd,M,conrad.redd@yahoo.ca,Gonzalo Redd,Juana Redd,Acton,06-03-1968,2:48:22 AM,82,10-10-2013,Q4,H2,2013,10,October,Oct,10,Thursday,Thu,3.8,99035
733227,Ms.,Trula,J,Slaughter,F,trula.slaughter@gmail.com,Cleveland Slaughter,Ardelle Slaughter,Homes,1/20/1987,7:41:17 PM,59,01-04-2011,Q1,H1,2011,1,January,Jan,4,Tuesday,Tue,6.57,86524
174813,Mr.,Cornelius,P,Engleman,M,cornelius.engleman@yahoo.com,Lenny Engleman,Yuonne Engleman,Winter,03-11-1973,11:20:53 AM,82,02-11-2007,Q1,H1,2007,2,February,Feb,11,Sunday,Sun,10.47,140336
245399,Ms.,Nella,V,Beverly,F,nella.beverly@bp.com,Joey Beverly,Shantel Beverly,Thiele,11/23/1987,7:53:49 AM,52,12/23/2010,Q4,H2,2010,12,December,Dec,23,Thursday,Thu,6.6,120063
792050,Ms.,Marget,V,Bowden,F,marget.bowden@hotmail.com,Mack Bowden,Shemeka Bowden,Glasscock,10/23/1991,9:19:36 AM,56,07-08-2015,Q3,H2,2015,7,July,Jul,8,Wednesday,Wed,2.06,147396
154647,Ms.,Terresa,L,Witter,F,terresa.witter@aol.com,Johnny Witter,Jessica Witter,Bulger,2/17/1982,12:09:54 PM,46,06-11-2006,Q2,H1,2006,6,June,Jun,11,Sunday,Sun,11.14,115856
781430,Drs.,Marvella,W,Withrow,F,marvella.withrow@shaw.ca,Morton Withrow,Fidela Withrow,Boswell,02-01-1978,8:14:20 AM,55,09-01-1999,Q3,H2,1999,9,September,Sep,1,Wednesday,Wed,17.92,49097
257363,Ms.,Concha,Z,Larkins,F,concha.larkins@aol.com,Freeman Larkins,Augustina Larkins,Neary,3/15/1968,7:28:57 AM,40,04-05-2002,Q2,H1,2002,4,April,Apr,5,Friday,Fri,15.32,123506
816271,Hon.,Gay,V,Keim,F,gay.keim@aol.com,Ezequiel Keim,Tara Keim,Baggett,05-04-1981,2:36:13 AM,43,02-12-2013,Q1,H1,2013,2,February,Feb,12,Tuesday,Tue,4.46,187889
123867,Ms.,Hilma,N,Collett,F,hilma.collett@gmail.com,Joseph Collett,Francisco Collett,Tincher,7/20/1985,1:56:45 AM,48,2/16/2017,Q1,H1,2017,2,February,Feb,16,Thursday,Thu,0.44,41917
970339,Ms.,Violeta,Q,Shaffer,F,violeta.shaffer@gmail.com,Carlos Shaffer,Maia Shaffer,Howie,1/31/1991,12:22:17 AM,51,5/21/2017,Q2,H1,2017,5,May,May,21,Sunday,Sun,0.19,168297
512033,Mrs.,Maile,S,Vanbuskirk,F,maile.vanbuskirk@charter.net,Gonzalo Vanbuskirk,Remona Vanbuskirk,Cowans,03-04-1964,2:04:08 AM,50,11/28/1990,Q4,H2,1990,11,November,Nov,28,Wednesday,Wed,26.68,113760
476957,Mrs.,Sima,Q,Clower,F,sima.clower@hotmail.com,Carey Clower,Shemika Clower,Quesada,5/14/1986,4:02:28 AM,60,5/20/2017,Q2,H1,2017,5,May,May,20,Saturday,Sat,0.19,173570
978834,Ms.,Elba,D,Christmas,F,elba.christmas@gmail.com,Charley Christmas,Tien Christmas,Mckinney,9/24/1973,10:20:05 AM,59,05-06-2013,Q2,H1,2013,5,May,May,6,Monday,Mon,4.23,95538
894372,Mr.,Stewart,W,Gerry,M,stewart.gerry@gmail.com,Arnold Gerry,Lauralee Gerry,Rudolph,11-05-1994,1:33:20 AM,70,2/28/2016,Q1,H1,2016,2,February,Feb,28,Sunday,Sun,1.41,175443
606469,Ms.,Hilary,J,Pape,F,hilary.pape@yahoo.com,Clemente Pape,Etha Pape,Munger,09-03-1975,12:01:11 AM,56,7/13/2015,Q3,H2,2015,7,July,Jul,13,Monday,Mon,2.04,108298
816261,Mr.,Parker,G,Rice,M,parker.rice@hotmail.com,Blake Rice,Shaina Rice,Purkey,9/18/1966,6:05:23 AM,75,1/24/2017,Q1,H1,2017,1,January,Jan,24,Tuesday,Tue,0.51,182028
981969,Mr.,Reyes,Y,Fillmore,M,reyes.fillmore@gmail.com,Isreal Fillmore,Svetlana Fillmore,Eagle,11-12-1974,3:18:15 AM,80,08-09-1998,Q3,H2,1998,8,August,Aug,9,Sunday,Sun,18.98,133954
710702,Prof.,Stanford,S,Perrine,M,stanford.perrine@gmail.com,Shayne Perrine,Devona Perrine,Sievers,3/15/1970,1:53:00 AM,89,01-05-2009,Q1,H1,2009,1,January,Jan,5,Monday,Mon,8.56,68827
124710,Drs.,Rheba,F,Council,F,rheba.council@aol.com,Odell Council,Lin Council,Valle,2/13/1986,3:51:03 PM,58,5/29/2011,Q2,H1,2011,5,May,May,29,Sunday,Sun,6.17,122245
248736,Mrs.,Joi,N,Hambrick,F,joi.hambrick@btinternet.com,Rolf Hambrick,Fae Hambrick,Constant,1/27/1968,6:56:54 AM,53,11/19/2008,Q4,H2,2008,11,November,Nov,19,Wednesday,Wed,8.69,137881
945178,Ms.,Tanja,A,Ralph,F,tanja.ralph@hotmail.com,Gustavo Ralph,Velda Ralph,Garman,6/16/1971,5:02:55 AM,60,1/26/2011,Q1,H1,2011,1,January,Jan,26,Wednesday,Wed,6.51,153309
928064,Hon.,Horacio,F,Vanhorn,M,horacio.vanhorn@aol.com,Kristofer Vanhorn,Raina Vanhorn,Gallman,08-11-1993,8:08:01 AM,78,9/21/2014,Q3,H2,2014,9,September,Sep,21,Sunday,Sun,2.85,70023
262772,Ms.,Estefana,N,Dorr,F,estefana.dorr@ibm.com,Jae Dorr,Hyun Dorr,Spicer,12/27/1981,12:06:53 AM,41,7/21/2006,Q3,H2,2006,7,July,Jul,21,Friday,Fri,11.03,140886
352995,Prof.,Foster,N,Reddy,M,foster.reddy@yahoo.co.in,Bruno Reddy,Myrl Reddy,Prentiss,08-04-1985,6:19:14 PM,83,6/26/2017,Q2,H1,2017,6,June,Jun,26,Monday,Mon,0.09,55279
188175,Ms.,Yajaira,M,Menchaca,F,yajaira.menchaca@gmail.com,Fredrick Menchaca,Kayleigh Menchaca,Raney,10/21/1958,2:39:49 PM,40,06-11-1999,Q2,H1,1999,6,June,Jun,11,Friday,Fri,18.14,41149
309532,Ms.,Christeen,Q,Patten,F,christeen.patten@comcast.net,Clement Patten,Cornelia Patten,Cline,10/13/1983,2:06:54 AM,53,05-08-2005,Q2,H1,2005,5,May,May,8,Sunday,Sun,12.23,86382
342543,Mr.,Josh,K,Shook,M,josh.shook@yahoo.com,Edgardo Shook,Evon Shook,Spector,04-12-1972,8:08:16 PM,87,5/29/1998,Q2,H1,1998,5,May,May,29,Friday,Fri,19.18,132158
330046,Ms.,Kiesha,R,Tetreault,F,kiesha.tetreault@gmail.com,Ronny Tetreault,Apolonia Tetreault,Milburn,05-12-1983,10:36:40 PM,46,2/25/2006,Q1,H1,2006,2,February,Feb,25,Saturday,Sat,11.43,160407
719045,Ms.,Annalee,U,Spalding,F,annalee.spalding@hotmail.com,Clyde Spalding,Katheryn Spalding,Beasley,6/27/1964,2:22:31 AM,52,6/19/2012,Q2,H1,2012,6,June,Jun,19,Tuesday,Tue,5.11,168933
219745,Hon.,Tuan,N,Mcquade,M,tuan.mcquade@gmail.com,Broderick Mcquade,Carie Mcquade,Roman,01-09-1994,3:24:42 AM,50,3/21/2015,Q1,H1,2015,3,March,Mar,21,Saturday,Sat,2.36,173541
770109,Mrs.,Latoria,I,Capel,F,latoria.capel@apple.com,Miles Capel,Arianna Capel,Crowson,1/15/1969,12:22:38 AM,42,05-12-2014,Q2,H1,2014,5,May,May,12,Monday,Mon,3.21,99159
572739,Mr.,Johnny,L,Dowell,M,johnny.dowell@apple.com,Issac Dowell,Eleni Dowell,Essex,11-06-1991,9:14:23 AM,67,03-08-2014,Q1,H1,2014,3,March,Mar,8,Saturday,Sat,3.39,93974
970350,Mr.,Shad,E,Bartz,M,shad.bartz@hotmail.com,Kraig Bartz,Tereasa Bartz,Mcmann,11/24/1989,11:44:36 PM,69,7/13/2011,Q3,H2,2011,7,July,Jul,13,Wednesday,Wed,6.05,104519
305457,Prof.,Cole,U,Sperling,M,cole.sperling@yahoo.com,Erich Sperling,Lettie Sperling,Taft,11/21/1958,3:28:05 AM,60,11-07-2005,Q4,H2,2005,11,November,Nov,7,Monday,Mon,11.73,77914
882981,Mr.,Dana,P,Vela,M,dana.vela@hotmail.com,Roosevelt Vela,Pamella Vela,Veliz,11/16/1967,9:40:03 PM,80,09-10-1991,Q3,H2,1991,9,September,Sep,10,Tuesday,Tue,25.9,172641
235208,Mr.,Kenton,R,Lansing,M,kenton.lansing@gmail.com,Leo Lansing,Serina Lansing,Grove,6/27/1971,9:15:39 PM,80,02-09-2017,Q1,H1,2017,2,February,Feb,9,Thursday,Thu,0.46,73726
424132,Ms.,Catherine,M,Fogel,F,catherine.fogel@gmail.com,Jayson Fogel,Lesia Fogel,Stutzman,9/29/1990,10:10:57 PM,58,11/15/2012,Q4,H2,2012,11,November,Nov,15,Thursday,Thu,4.7,84676
620543,Mr.,Weldon,C,Aldana,M,weldon.aldana@aol.com,Ed Aldana,Lilly Aldana,Curtin,6/30/1986,8:46:37 PM,53,12-08-2007,Q4,H2,2007,12,December,Dec,8,Saturday,Sat,9.64,99200
575093,Mr.,Lowell,G,Rothstein,M,lowell.rothstein@gmail.com,Quincy Rothstein,Marisha Rothstein,Vowell,06-06-1967,7:02:13 PM,52,11/15/2001,Q4,H2,2001,11,November,Nov,15,Thursday,Thu,15.71,103509
357872,Mr.,Tyson,F,Lai,M,tyson.lai@gmail.com,Elliott Lai,Valda Lai,Riddick,1/24/1988,6:11:17 AM,53,9/13/2014,Q3,H2,2014,9,September,Sep,13,Saturday,Sat,2.87,176939
903580,Ms.,Daniella,T,Cowart,F,daniella.cowart@gmail.com,Bernardo Cowart,Lilly Cowart,Conroy,07-05-1974,7:48:24 AM,44,11/21/1996,Q4,H2,1996,11,November,Nov,21,Thursday,Thu,20.7,127579
417660,Prof.,Darrel,P,Warren,M,darrel.warren@gmail.com,Alvaro Warren,Deb Warren,Grijalva,3/31/1988,4:15:20 AM,69,2/23/2013,Q1,H1,2013,2,February,Feb,23,Saturday,Sat,4.43,72876
